,name,bday,sex,age,age_diff,zodiac,zodiac_sp,num_of_m,num_of_m_sp,num_of_child_cl,num_of_child_sp_cl,num_of_role,num_of_role_sp,geohash,geo_distance,age_m_1,age_div_1,age_m_sp_1,age_div_sp_1,divorce
21219,Frank K. Wheaton,1951-09-27,M,67.60987563057421,,9.0,,,,,,,,9q5ctr1,,,,,,
21220,James Wheaton,1924-01-11,M,95.32023244830488,,0.0,,,,,,3.0,,djbbj7x,,,,,,
21221,Wil Wheaton,1972-07-29,M,46.771665400384684,,7.0,,1.0,,,,7.0,,9q5f7y6,,27.0,,,,0.0
21222,Bert Wheeler,1895-04-07,M,124.08194555671915,,3.0,,5.0,,1.0,,2.0,,dr72b0t,,20.0,31.0,,,1.0
21223,Ira Wheeler,,M,,,,,,,,,,,dr5regw,,,,,,
21224,Shea Whigham,1969-01-05,M,50.33368241647673,,0.0,,,,1.0,,1.0,,djkj4jh,,,,,,
21225,Joseph Whipp,1941-07-12,M,77.81953085963436,,6.0,,,,,,,,9q8yyk8,,,,,,
21226,Sam Whipple,1960-09-25,M,58.61311320560997,,9.0,,,,,,,,9q5c24v,,,,,,
21227,Denzel Whitaker,1990-06-15,M,28.893132644749716,,5.0,,,,,,1.0,,9q5b7pd,,,,,,
21228,Duane Whitaker,1959-06-23,M,59.8725504288247,,6.0,,,,,,3.0,,9vc0de0,,,,,,
21229,Forest Whitaker,1961-07-15,M,57.81090645256234,,6.0,,1.0,,4.0,,3.0,,9vu8uhs,,35.0,57.0,,,1.0
21230,Johnny Whitaker,1959-12-13,M,59.398892516615675,,11.0,,,,,,1.0,,9q5f884,,,,,,
21231,Nick Whitaker,1988-10-01,M,30.596110803096572,,9.0,,,,,,1.0,,9x0rvu7,,,,,,
21232,Slim Whitaker,1893-07-29,M,125.77123418003107,,7.0,,,,,,1.0,,9yuwrvc,,,,,,
21233,Al White,1942-05-17,M,76.97351759447491,,4.0,,,,,,1.0,,9vk1mc9,,,,,,
21234,Bo White,,M,,,,,,,,,1.0,,,,,,,,
21235,Brian J. White,1973-04-21,M,46.04338213652574,,4.0,,1.0,,1.0,,1.0,,drt2zp2,,37.0,,,,0.0
21236,Dan White,1908-03-25,M,111.11795587862858,,3.0,,,,,,1.0,,djkusr3,,,,,,
21237,David White,1916-04-04,M,103.09041253413828,,3.0,,2.0,,2.0,,1.0,,9xj64fk,,36.0,,,,1.0
21238,David A. R. White,1970-05-12,M,48.98663216903838,,4.0,,1.0,,,,4.0,,9y8yu09,,33.0,,,,0.0
21239,De'voreaux White,1965-08-06,M,53.750590361198384,,7.0,,,,,,3.0,,dr72r5t,,,,,,
21240,Glen White,,M,,,,,,,,,1.0,,,,,,,,
21241,Jaleel White,1976-11-27,M,42.44029651532885,,11.0,,,,1.0,,5.0,,9q5c9c6,,,,,,
21242,Jeremy Allen White,1991-02-17,M,28.216869614023558,,1.0,,,,1.0,,1.0,,dr5rmm5,,,,,,
21243,Jesse White,1917-01-03,M,102.34022601422345,,0.0,,1.0,,2.0,,3.0,,dpxgvp4,,25.0,,,,0.0
21244,"Lee ""Lasses"" White",1888-08-28,M,130.68851516458244,,8.0,,,,,,5.0,,9vgdp68,,,,,,
21245,Leo White,1882-11-10,M,136.48740220538411,,10.0,,,,,,,,u3t268r,,,,,,
21246,Michael Jai White,1967-11-10,M,51.48907917342586,,10.0,,,,6.0,,8.0,,dr5rmm5,,,,,,
21247,Mike White,1970-06-28,M,48.85795053970992,,6.0,,,,,,3.0,,9q5fr83,,,,,,
21248,Peter White,1937-10-10,M,81.57320136621559,,9.0,,,,,,1.0,,dr5regw,,,,,,
21249,Sam White,1906-10-16,M,112.55809496430454,,9.0,,,,,,5.0,,9q5ctr1,,,,,,
21250,Sammy White,1894-05-28,M,124.94164835691356,,5.0,,,,,,1.0,,drmjyvy,,,,,,
21251,Steve White,,M,,,,,,,,,2.0,,,,,,,,
21252,Ted White,1926-01-25,M,93.28049172809843,,1.0,,,,,,2.0,,9y69ubw,,,,,,
21253,Blackie Whiteford,1889-04-27,M,130.02594166889122,,4.0,,,,,,1.0,,dr5regw,,,,,,
21254,O. Z. Whitehead,1911-03-01,M,108.18565747414392,,2.0,,,,,,,,dr72h8r,,,,,,
21255,Sean Whitesell,1963-03-11,M,56.15721062034128,,2.0,,,,,,5.0,,9zt9vsw,,,,,,
21256,Charles Malik Whitfield,1972-08-01,M,46.76345167936371,,7.0,,,,,,1.0,,dr72r5t,,,,,,
21257,Dondré Whitfield,1969-05-27,M,49.94489962148435,,5.0,,1.0,,,,1.0,,dr5rmm5,,33.0,,,,0.0
21258,Mitchell Whitfield,1964-09-08,M,54.659575487518566,,8.0,,,,2.0,,3.0,,dr5rmm5,,,,,,
21259,Bradley Whitford,1959-10-10,M,59.57411856506293,3.802952832707037,9.0,11.0,1.0,1.0,3.0,3.0,1.0,1.0,dp8mj9h,625441.0,33.0,51.0,37.0,37.0,1.0
21260,Isiah Whitlock Jr.,1954-09-13,M,64.64746024901264,,8.0,,,,,,1.0,,dp6tj6c,,,,,,
21261,Lloyd Whitlock,1891-01-02,M,128.3421288595933,,0.0,,,,,,,,9ytetjd,,,,,,
21262,Ernest Whitman,1893-02-21,M,126.20382348713524,,2.0,,,,,,1.0,,9ykc7cv,,,,,,
21263,Gayne Whitman,1890-03-19,M,129.13338398461298,,2.0,,,,,,1.0,,dp3wjzt,,,,,,
21264,Stuart Whitman,1928-02-01,M,91.26265426394792,,1.0,,,,5.0,,1.0,,9q8yyk8,,,,,,
21265,James Whitmore,1921-10-01,M,97.59817107811934,,9.0,,,,3.0,,2.0,,dr793qp,,,,,,
21266,James Whitmore Jr.,1948-10-24,M,70.53396031403793,,10.0,,,,,,3.0,,dr72h8r,,,,,,
21267,Peter Whitney,1916-05-24,M,102.95351718378885,,5.0,,,,,,,,dr5mk30,,,,,,
21268,Frank Whitson,1877-03-22,M,142.12475273277343,,3.0,,,,,,,,dr5regw,,,,,,
21269,Johnny Whitworth,1975-10-31,M,43.516293969075356,,10.0,,,,,,1.0,,djz4mng,,,,,,
21270,Richard Whorf,1906-06-04,M,112.924974503241,,5.0,,,,,,7.0,,drt90dj,,,,,,
21271,Scott Whyte,1978-01-08,M,41.32596836348453,,0.0,,,,,,3.0,,9q5bc2x,,,,,,
21272,Richard Widmark,1914-12-26,M,104.36353929238794,-1.6071514131022542,0.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,cbjfzhe,,28.0,,26.0,26.0,1.0
21273,Rob Wiethoff,1976-09-15,M,42.64016372683902,,8.0,,1.0,,2.0,,3.0,,dnfvts2,,35.0,,,,0.0
21274,Geoffrey Wigdor,1982-01-23,M,37.28481762116949,,1.0,,,,,,4.0,,,,,,,,
21275,Tom Wiggin,1955-07-06,M,63.837039774944046,,6.0,,,,2.0,,3.0,,dr5regw,,,,,,
21276,Josh Wiggins,1998-11-02,M,20.50966138935091,,10.0,,,,,,1.0,,9vk1mc9,,,,,,
21277,Steven Wiig,1972-12-30,M,46.35002772130844,,0.0,,,,,,4.0,,f038mnf,,,,,,
21278,David Wike,1969-04-20,M,50.04620218074293,,4.0,,,,,,3.0,,dr4e394,,,,,,
21279,Crane Wilbur,1886-11-17,M,132.46815471912495,,10.0,,,,,,4.0,,dre82mm,,,,,,
21280,Daryl Wilcher,1969-06-19,M,49.88192776032362,,5.0,,,,,,1.0,,djgzzxy,,,,,,
21281,Frank Wilcox,1907-03-13,M,112.15288472727025,,2.0,,,,3.0,,1.0,,9yz8gr5,,,,,,
21282,Larry Wilcox,1947-08-08,M,71.74685311813384,,7.0,,,,,,3.0,,9mudjgt,,,,,,
21283,Ralph Wilcox,1950-01-30,M,69.26630936980226,,1.0,,,,,,1.0,,dp9kzdu,,,,,,
21284,Robert Wilcox,1910-05-10,M,108.9933400412055,,4.0,,,,,,1.0,,dr8v9bq,,,,,,
21285,Wayne Wilcox,1978-12-11,M,40.40329370212941,,11.0,,,,,,2.0,,dn66jcf,,,,,,
21286,Henry Wilcoxon,1905-09-08,M,113.66147148812092,,8.0,,2.0,,3.0,,1.0,,ddsr51x,,31.0,32.0,,,1.0
21287,Cornel Wilde,1912-10-13,M,106.5648165260067,-2.5380397954783467,9.0,4.0,2.0,,2.0,1.0,2.0,1.0,u2tjrz1,20000000.0,25.0,39.0,,,1.0
21288,Alan Wilder,1953-09-24,M,65.61667932948657,,9.0,,,,,,1.0,,dp3wjzt,,,,,,
21289,Gene Wilder,1933-06-11,M,85.9045702512714,,5.0,,4.0,,1.0,,6.0,,dp9kzdu,,27.0,32.0,,,1.0
21290,Jason Wiles,1970-04-25,M,49.033176588157176,,4.0,,,,,,1.0,,9yuwrvc,,,,,,
21291,Michael Shamus Wiles,1955-10-27,M,63.52765628315434,,10.0,,,,,,1.0,,c290gnr,,,,,,
21292,Matthew Wilkas,1978-04-20,M,41.046701848771704,,4.0,,,,,,3.0,,drygs2h,,,,,,
21293,Robert J. Wilke,1914-05-18,M,104.97135464793938,,4.0,,,,1.0,,4.0,,dngykys,,,,,,
21294,Jay Wilkison,1978-03-10,M,41.15895603605824,,2.0,,,,,,4.0,,dn6m9pp,,,,,,
21295,Lee Wilkof,1951-06-25,M,67.86723888923113,,6.0,,,,,,1.0,,dpq0h5n,,,,,,
21296,Fred Willard,1939-09-18,M,79.63476320526773,,8.0,,1.0,,1.0,,5.0,,dpq5bw4,,29.0,,,,0.0
21297,will.i.am,1975-03-15,M,44.14601258068269,,2.0,,,,,,9.0,,9q5c1uf,,,,,,
21298,William Sheer,,M,,,,,,,,,1.0,,gcqdsfz,,,,,,
21299,Warren William,1894-12-02,M,124.42692183959973,,11.0,,,,,,1.0,,cbm2ex4,,,,,,
21300,Adam Williams,1922-11-26,M,96.44551222817715,,11.0,,,,,,7.0,,dr5rf8s,,,,,,
21301,Bert Williams,1874-11-12,M,144.48209066579054,,10.0,,,,,,3.0,,dk2yrxz,,,,,,
21302,Bill Williams,1915-05-15,M,103.98023231140957,,4.0,,,,,,1.0,,dr5rmm5,,,,,,
21303,Billy Dee Williams,1937-04-06,M,82.08518997652244,,3.0,,3.0,,2.0,,1.0,,dr5regw,,22.0,26.0,,,1.0
21304,James Wlcek,1964-02-22,M,55.204418981909285,,2.0,,,,,,4.0,,dr5regw,,,,,,
21305,David Wohl,1953-09-22,M,65.62215514350055,,8.0,,,,,,1.0,,dr5rmm5,,,,,,
21306,Al Wohlman,,M,,,,,,,,,4.0,,,,,,,,
21307,Aaron Wolf,,M,,,,,,,,,3.0,,,,,,,,
21308,Scott Wolf,1968-06-04,M,50.92233242297925,,5.0,,1.0,,3.0,,1.0,,drt2zp2,,36.0,,,,0.0
21309,Bret Wolfe,1975-05-21,M,43.962572811214464,,5.0,,,,,,,,9q8yyh1,,,,,,
21310,David Wolfe,1915-03-01,M,104.18557533693371,,2.0,,,,,,2.0,,,,,,,,
21311,Henry Wolfe,1979-11-13,M,39.480619040774286,,10.0,,,,,,1.0,,dr5regw,,,,,,
21312,Ian Wolfe,1896-11-04,M,122.50217321368679,,10.0,,1.0,,,,1.0,,9zpyxpq,,28.0,,,,0.0
21313,Michael Wolfe,1976-10-12,M,42.56624023765033,,9.0,,,,,,4.0,,drhpfmh,,,,,,
21314,Alex Wolff,1997-11-01,M,21.5117353539087,,10.0,,,,,,2.0,,dr5regw,,,,,,
21315,Ed Wolff,1907-07-02,M,111.84897704949451,,6.0,,,,,,1.0,,9wteqn3,,,,,,
21316,Frank Wolff,1928-05-11,M,90.98886356324907,,4.0,,,,,,,,9q8yyk8,,,,,,
21317,Iggie Wolfington,1919-10-14,M,99.56398830913707,,9.0,,,,,,,,dr4e394,,,,,,
21318,Jean Loup Wolfman,1969-01-23,M,50.284400090350935,,1.0,,,,,,2.0,,dr5rsp2,,,,,,
21319,Louis Wolheim,,M,,,,,,,,,1.0,,dr5regw,,,,,,
21320,Jason Woliner,1980-06-01,M,38.9302997323696,,5.0,,,,,,3.0,,dr72r5t,,,,,,
21321,James Wolk,,M,,,,,1.0,,1.0,,1.0,,dps9ybt,,,,,,0.0
21322,Kirk B. R. Woller,1962-03-09,M,57.16202249190607,,2.0,,,,,,,,,,,,,,
21323,Zevi Wolmark,1962-08-19,M,56.71574364976694,,7.0,,,,,,2.0,,9q8yyk8,,,,,,
21324,Wong Chung,1880-07-17,M,138.80367153329638,,6.0,,,,,,2.0,,9q8yyk8,,,,,,
21325,BD Wong,1960-10-24,M,58.533713902407314,,10.0,,1.0,,2.0,,1.0,,9q8yyk8,,58.0,,,,0.0
21326,Beal Wong,1906-05-11,M,112.99068427140871,,4.0,,,,,,1.0,,9rv25gb,,,,,,
21327,Jimmy  Wong,1987-03-28,M,32.11017337796122,,3.0,,,,,,1.0,,c23nb62,,,,,,
21328,Michael Wong,1965-04-16,M,54.05723594598111,,3.0,,1.0,,,,1.0,,dree547,,27.0,,,,0.0
21329,Russell Wong,1963-03-01,M,56.184589690411165,3.2772746873652436,2.0,10.0,1.0,4.0,,,1.0,4.0,dree547,20000000.0,40.0,49.0,20.0,20.0,1.0
21330,Victor Wong,,M,,,,,,,,,,,9q5ctr1,,,,,,
21332,Douglas Wood,1880-10-31,M,138.51345339055558,,10.0,,,,,,1.0,,dr5regw,,,,,,
21333,Ed Wood,1924-10-10,M,94.57278383539705,,9.0,,,,,,3.0,,dr7mjzk,,,,,,
21334,Elijah Wood,1981-01-28,M,38.27046414368536,,1.0,,,,,,4.0,,9zqyf1g,,,,,,
21335,Frank Wood,1960-02-10,M,59.23735600320335,,1.0,,,,,,1.0,,,,,,,,
21336,Freeman Wood,1896-07-01,M,122.84714949656737,,6.0,,,,,,1.0,,9xj64fk,,,,,,
21337,G. Wood,1919-12-31,M,99.350431562592,,0.0,,,,,,2.0,,9yprnj0,,,,,,
21338,Jeff Wood,,M,,,,,,,,,11.0,,9mudjgt,,,,,,
21339,Sam Wood,1883-07-10,M,135.82482870969287,,6.0,,1.0,,2.0,,8.0,,dr4e394,,25.0,,,,0.0
21340,Thomas Mills Wood,1963-04-19,M,56.05043224706873,,3.0,,,,,,1.0,,9q5bn7t,,,,,,
21341,Ward Wood,1924-04-08,M,95.07929663168993,,3.0,,,,,,1.0,,9q5ctr1,,,,,,
21342,Wilson Wood,1915-02-11,M,104.23485766305949,,1.0,,,,,,1.0,,9zfhmh4,,,,,,
21343,Kenn Woodard,1961-08-12,M,57.734245056366646,,7.0,,,,,,4.0,,9vrfqk7,,,,,,
21344,Bokeem Woodbine,1973-04-13,M,46.06528539258164,,3.0,,,,,,2.0,,dr72jm9,,,,,,
21345,Danny Woodburn,1964-07-26,M,54.78004339582606,,7.0,,1.0,,,,3.0,,dr4e394,,34.0,,,,0.0
21346,Bert Woodruff,1856-04-29,M,163.0204590101097,,4.0,,,,,,,,dp0r925,,,,,,
21347,Craig Woods,1918-04-14,M,101.06436134896678,,3.0,,,,,,1.0,,dpjjcms,,,,,,
21348,Donald Woods,1906-12-02,M,112.42941333497608,,11.0,,1.0,,,,1.0,,cbbgtdd,,27.0,,,,1.0
21349,Edward Woods,1903-07-05,M,115.84084546568377,,6.0,,,,,,,,f018w79,,,,,,
21350,Harry Woods,1889-05-05,M,130.00403841283529,,4.0,,,,,,1.0,,dpmuhfx,,,,,,
21351,James Woods,1947-04-18,M,72.05349870291657,,3.0,,2.0,,,,4.0,,9x4n5se,,33.0,36.0,,,1.0
21352,Maurice Woods,1938-05-28,M,80.94348275460823,,5.0,,,,,,1.0,,,,,,,,
21353,Robert Woods,1936-07-19,M,82.79978370534644,,6.0,,,,,,2.0,,9xhbbzg,,,,,,
21354,Shaheed K. Woods,,M,,,,,,,,,3.0,,dr5reh7,,,,,,
21355,Zach Woods,1984-09-25,M,34.612620382348716,,9.0,,,,,,,,dr4ufcc,,,,,,
21356,D. B. Woodside,1969-07-25,M,49.78336310807203,,7.0,,,,1.0,,1.0,,dr5regw,,,,,,
21357,Bill Woodson,1917-07-16,M,101.80907205486766,-17.00514042040562,6.0,6.0,1.0,,3.0,1.0,2.0,,9q5fjp3,20000000.0,42.0,,,,1.0
21358,Wayne Woodson,1949-01-13,M,70.31218984647187,,0.0,,,,,,1.0,,dp3ust7,,,,,,
21359,Morgan Woodward,1925-09-16,M,93.63915754601395,,8.0,,,,1.0,,1.0,,9vff34v,,,,,,
21360,Michael-Leon Wooley,1971-03-29,M,48.10776401979508,,3.0,,,,,,5.0,,dqchbze,,,,,,
21361,Ben Woolf,,M,,,,,,,,,1.0,,9xjqbsr,,,,,,
21362,Keo Woolford,1967-01-26,M,52.27759639143856,,1.0,,,,,,3.0,,8e935wh,,,,,,
21363,Monty Woolley,1888-08-17,M,130.7186321416593,,7.0,,,,,,3.0,,dr72h8r,,,,,,
21364,Robert Woolsey,1888-08-14,M,130.72684586268028,,7.0,,1.0,,,,2.0,,9q9p1dh,,29.0,,,,0.0
21365,Hank Worden,1901-07-23,M,117.79023525465958,,7.0,,,,,,,,9zsg8cz,,,,,,
21366,Dan Woren,1952-01-08,M,67.32787120885439,,0.0,,,,,,2.0,,,,,,,,
21367,Jimmy Workman,1980-10-04,M,38.58806135649603,,9.0,,,,,,1.0,,dqchbze,,,,,,
21368,Billie Worley,,M,,,,,,,,,1.0,,,,,,,,
21369,Frederick Worlock,1886-12-14,M,132.39423122993628,3.3210811994770597,11.0,7.0,1.0,,,,1.0,1.0,gcpvj0d,20000000.0,38.0,44.0,,,1.0
21370,Kenny Wormald,1984-07-27,M,34.77689480276803,,7.0,,,,,,4.0,,drt2zp2,,,,,,
21371,Duke Worne,1888-12-14,M,130.3928212078277,-15.529408543638814,11.0,6.0,1.0,3.0,,,3.0,1.0,dr4e394,625441.0,42.0,,23.0,23.0,0.0
21372,Derrick Worsley,,M,,,,,,,,,1.0,,,,,,,,
21373,Marvin Worth,1925-06-06,M,93.91842406072678,,5.0,,,,,,,,dr5rmm5,,,,,,
21374,Nicholas Worth,1937-09-04,M,81.67176601846718,,8.0,,,,,,1.0,,9yzgbds,,,,,,
21375,William Worthington,1872-04-08,M,147.07762650841562,,3.0,,,,,,5.0,,dree547,,,,,,
21376,Glenn Wrage,1959-05-25,M,59.95194973202735,,5.0,,,,,,3.0,,dr5x8y2,,,,,,
21377,Jack Wrangler,1946-07-11,M,72.82285057188031,,6.0,,1.0,,,,,,9q5ccdz,,48.0,,,,0.0
21378,John Wray,1887-02-13,M,132.22721890250995,,1.0,,,,,,,,dr4e394,,,,,,
21379,Carl Wright,,M,,,,,,,,,4.0,,djn4k5j,,,,,,
21380,Dorsey Wright,1957-04-21,M,62.043710685366584,,4.0,,,,,,1.0,,dr72r5t,,,,,,
21381,Gunner Wright,1973-08-26,M,45.6956679466382,,8.0,,,,,,4.0,,djjujhq,,,,,,
21382,Jeffrey Wright,1965-12-07,M,53.4138277993388,-7.874220552098948,11.0,9.0,1.0,2.0,2.0,2.0,1.0,2.0,dqcjqfz,20000000.0,35.0,49.0,25.0,25.0,1.0
21383,Mack V. Wright,1894-03-09,M,125.16068091747265,,2.0,,,,,,3.0,,dncdpq7,,,,,,
21384,Max Wright,1943-08-02,M,75.76336269738599,,7.0,,1.0,,2.0,,1.0,,dpsby4p,,22.0,,,,0.0
21385,Michael Wright,1956-04-30,M,63.01840557985448,,4.0,,,,,,1.0,,dr5regw,,,,,,
21386,Samuel E. Wright,1946-11-20,M,72.46144684695784,,10.0,,,,,,2.0,,dnndvdr,,,,,,
21387,Tom Wright,1952-11-29,M,66.43531352457613,,11.0,,,,,,1.0,,dr72ssq,,,,,,
21388,Trevor Wright,1980-08-23,M,38.70305345078955,,8.0,,,,,,1.0,,9muez5r,,,,,,
21389,Will Wright,1894-03-26,M,125.11413649835384,,3.0,,1.0,,1.0,,1.0,,9q8yyk8,,26.0,,,,1.0
21390,William Wright,1911-01-05,M,108.33624235952827,,0.0,,,,,,2.0,,9x26ebr,,,,,,
21391,Daniel Wu,1974-09-30,M,44.600505143842796,,9.0,,1.0,,1.0,,4.0,2.0,9q9p3w7,20000000.0,36.0,,,,0.0
21392,Ping Wu,1956-06-16,M,62.889723950526026,,5.0,,,,,,,,drk4urz,,,,,,
21393,Robert Wu,1972-10-25,M,46.530729583769684,,10.0,,,,,,3.0,,9q8yyk8,,,,,,
21394,Vanness Wu,1978-08-07,M,40.74826998500996,,7.0,,1.0,,,,8.0,,9q59x9j,,35.0,40.0,,,1.0
21395,Robert Wuhl,1951-10-09,M,67.57702074649035,,9.0,,,,,,3.0,,dr5pw0g,,,,,,
21396,Than Wyenn,,M,,,,,,,2.0,,1.0,,dr5regw,,,,,,
21397,Chris Wylde,,M,,,,,,,1.0,,1.0,,dr6b3jp,,,,,,
21398,Noah Wyle,1971-06-04,M,47.92432425032684,,5.0,,2.0,,3.0,,1.0,,9q5cgq7,,29.0,39.0,,,1.0
21399,William Wyler,1902-07-01,M,116.85113315126252,-6.874884494548144,6.0,4.0,2.0,4.0,5.0,3.0,3.0,1.0,u0mpwuv,20000000.0,32.0,34.0,22.0,22.0,1.0
21400,Adam Wylie,1984-05-23,M,34.95485875822228,,5.0,,,,,,8.0,,9qh4p0z,,,,,,
21401,H.M. Wynant,1927-02-12,M,92.23187334442186,,1.0,,,,,,1.0,,dpsby4p,,,,,,
21402,George Wyner,1945-10-20,M,73.54565802172529,,9.0,,,,2.0,,1.0,,drt2zp2,,,,,,
21403,Ed Wynn,1886-11-09,M,132.49005797518086,,10.0,,3.0,1.0,,,2.0,,dr4e394,625441.0,28.0,51.0,,,1.0
21404,Keenan Wynn,1916-07-27,M,102.77829113534159,,7.0,,3.0,,5.0,,1.0,,dr5regw,,22.0,31.0,,,1.0
21405,Ryan Wynott,1999-12-06,M,19.417236493562495,,11.0,,,,,,1.0,,9qe14x6,,,,,,
21406,Jacob Wysocki,1990-06-20,M,28.87944310971477,,5.0,,,,,,2.0,,9q5b5xj,,,,,,
21407,Xzibit,1974-09-18,M,44.63336002792664,,8.0,,1.0,,2.0,,7.0,,dpsby4p,,40.0,,,,0.0
21408,James Yaegashi,,M,,,,,,,2.0,,1.0,,xn739s3,,,,,,
21409,Kurt Yaeger,1977-01-03,M,42.33899395607028,,0.0,,,,,,5.0,,9q8yyk8,,,,,,
21410,Jeff Yagher,1961-01-18,M,58.29825389980629,,0.0,,,,2.0,,1.0,,9yum8ye,,,,,,
21411,Michael Yama,,M,,,,,,,,,3.0,,,,,,,,
21412,Yamamoto Tōgō,1886-11-04,M,132.50374751021582,,10.0,,,,,,1.0,,xn739s3,,,,,,
21413,Brian Yang,1973-10-28,M,45.52317980519793,,10.0,,,,,,3.0,,dphgr6d,,,,,,
21414,Joseph Steven Yang,,M,,,,,,,,,,,,,,,,,
21415,Cedric Yarbrough,1973-03-20,M,46.13099516074936,,3.0,,,,,,5.0,,9zvwtmt,,,,,,
21416,Michael Yarmush,1982-06-19,M,36.88234529114219,,5.0,,,,,,3.0,,dhwfx1y,,,,,,
21417,Dick Yarmy,1933-02-14,M,86.22490537108906,,1.0,,,,1.0,,1.0,,dr5regw,,,,,,
21418,Dustin Ybarra,,M,,,,,,,,,2.0,,9v1zqsr,,,,,,
21419,Biff Yeager,,M,,,,,,,,,2.0,,,,,,,,
21420,Dan Yeager,1965-01-01,M,54.34471618171489,,0.0,,,,,,6.0,,dpmuhfx,,,,,,
21421,Michael Yebba,,M,,,,,,,,,,,,,,,,,
21422,Anton Yelchin,1989-03-11,M,30.155307774971426,,2.0,,,,,,1.0,,udtsfq9,,,,,,
21423,Steven Yeun,1983-12-21,M,35.376496437298506,,11.0,,,,2.0,,1.0,,wydm9qy,,,,,,
21424,Terence Yin,1975-05-19,M,43.968048625228434,,4.0,,,,,,2.0,,wecnvzp,,,,,,
21425,Malik Yoba,1967-09-17,M,51.636926151803245,,8.0,,,,,,2.0,,dr72r5t,,,,,,
21426,Aaron Yoo,1979-05-12,M,39.987131837067146,,4.0,,1.0,,,,6.0,,dr5n4b7,,35.0,,,,0.0
21427,Dick York,1928-09-04,M,90.6712663504384,,8.0,,,,5.0,,1.0,,dp73ww7,,,,,,
21428,Duke York,1908-10-17,M,110.55394703518895,,9.0,,,,,,,,dr98gwh,,,,,,
21429,Jeff York,1912-03-23,M,107.12334955543236,,3.0,,,,,,1.0,,9q5ctr1,,,,,,
21430,Carl Gabriel Yorke,1952-11-23,M,66.45174096661808,,11.0,,,,,,1.0,,9q5f7y6,,,,,,
21431,Jade Yorker,1985-06-16,M,33.889812932503744,,5.0,,,,,,1.0,,dr55fu7,,,,,,
21432,David Yost,1969-01-07,M,50.32820660246275,,0.0,,,,,,2.0,,9z7fdxs,,,,,,
21433,William Youmans,,M,,,,,,,,,5.0,,,,,,,,
21434,Blake Young-Fountain,,M,,,,,,,,,3.0,,dpmuhfx,,,,,,
21435,Alan Young,1919-11-19,M,99.46542365688549,,10.0,,3.0,,4.0,,8.0,,gcybzn2,,22.0,28.0,,,1.0
21436,Bruce A. Young,1956-04-22,M,63.04030883591039,,4.0,,,,,,4.0,,dp3x7g4,,,,,,
21437,Buck Young,,M,,,,,,,,,,,,,,,,,
21438,Burt Young,1940-04-30,M,79.01873412869531,,4.0,,1.0,,1.0,,3.0,,dr5x8y2,,25.0,,,,0.0
21439,Carleton Young,1905-10-21,M,113.54374148682041,,9.0,,,,,,1.0,,dr5regw,,,,,,
21440,Chazz Young,1932-11-08,M,86.49322025777393,,10.0,,,,,,3.0,,9yegjbp,,,,,,
21441,Chris Young,1971-04-28,M,48.02562680958541,,4.0,,,,,,3.0,,dr0g0y2,,,,,,
21442,Clifton Young,1917-09-15,M,101.64205972744136,,8.0,,,,,,2.0,,dre7t6n,,,,,,
21443,Damian Young,1961-10-27,M,57.526164123835535,,10.0,,,,,,1.0,,,,,,,,
21444,Gig Young,1913-11-04,M,105.50524651430214,,10.0,,5.0,,1.0,,1.0,,cbj51m8,,27.0,34.0,,,1.0
21445,Harrison Young,1930-03-13,M,89.15172796155979,,2.0,,,,,,1.0,,dptkkqs,,,,,,
21446,Jacob Young,1979-09-10,M,39.65584508922153,,8.0,,1.0,,3.0,,2.0,,c23n556,,28.0,,,,0.0
21447,James Young,1872-01-01,M,147.3459413951005,,0.0,,,,,,2.0,,dqcx88s,,,,,,
21448,John Lloyd Young,1975-07-04,M,43.84210490290698,,6.0,,,,,,1.0,,9qce7rd,,,,,,
21449,Keone Young,1947-09-06,M,71.66745381493118,,8.0,,,,,,3.0,,87z9pyg,,,,,,
21450,Lee Thompson Young,1984-02-01,M,35.261504343004994,,1.0,,,,,,1.0,,dnn3kj8,,,,,,
21451,Mark L. Young,1991-01-01,M,28.345551243352016,,0.0,,,,,,1.0,,c290gnr,,,,,,
