,Unnamed: 0,Unnamed: 0.1,name,bday,name_spouse,num_of_child,edu,role,birthplace,bday_sp,birthplace_sp,role_sp,name_sp_sp,num_of_child_sp,age_diff,age,age_sp,name_spouse_cl,year_m,year_div,name_sp_sp_cl,year_m_sp,year_div_sp,num_of_child_cl,num_of_child_sp_cl,name_spouse_cl,num_of_m,name_sp_sp_cl,num_of_m_sp,num_of_role,num_of_role_sp,birthplace,birthplace_sp,birthplace,birthplace_sp,geohash,geohash_sp,zodiac,zodiac_sp
995,995,995,Chyler Leigh,1982-04-10,Actress singer model,3,,Actress singer model,"Charlotte, North Carolina , U.S.",1978-09-29,"Anchorage, Alaska , U.S.","Actor, musician, singer","Los Angeles ,  California , U.S.",3,3.5291621320081865,36.99186157142173,40.521023703429904,,,,,,,3.0,3.0,,,,,1.0,,"Charlotte, North Carolina , U.S.","Anchorage, Alaska , U.S.","Charlotte, North Carolina , U.S.","Anchorage, Alaska , U.S.",dngykys,,3.0,9.0
996,996,996,Janet Leigh,1927-07-06,"
 John Carlisle ( m.  1942; annulled 1942) 
 Stanley Reames ( m.  1945;  div.  1949) 
 Tony Curtis ( m.  1951;  div.  1962) 
 Robert Brandt ( m.  1962) 
",Kelly Curtis Jamie Lee Curtis,,Actress singer dancer author,"Merced ,  California , U.S.",,,,,,,91.75547752520586,,"['John Carlisle', 'Stanley Reames', 'Tony Curtis', 'Robert Brandt']","[1942, 1945, 1951, 1962]","[1942, 1949, 1962]",,,,,,"['John Carlisle', 'Stanley Reames', 'Tony Curtis', 'Robert Brandt']",4.0,,,5.0,,"Merced ,  California , U.S.",,"Merced ,  California , U.S.",,dp3t41k,,6.0,
997,997,997,Katie Leigh,1958-12-16,Mark Pavlakovich ( m.   1983 ;  div.  2003) Vincent Panzero  ( m.  2009),3,,Voice actress,"Carmel-by-the-Sea, California , U.S.",,,,,,,60.30787764293586,,"['Mark Pavlakovich', 'Vincent Panzero']","[1983, 2009]",[2003],,,,3.0,,"['Mark Pavlakovich', 'Vincent Panzero']",2.0,,,1.0,,"Carmel-by-the-Sea, California , U.S.",,"Carmel-by-the-Sea, California , U.S.",,dr4ufcc,,11.0,
998,998,998,Jennifer Jason Leigh,1962-02-05,Noah Baumbach ( m.  2005;  div.  2013),1,,Actress,"Hollywood ,  California , U.S.",1969-09-03,"New York City ,  New York ,  United States",Filmmaker,Jennifer Jason Leigh ( m.   2005 ;  div.   2013 ) [1],2,-7.575788688337201,57.16749830592004,49.59170961758284,['Noah Baumbach'],[2005],[2013],['Jennifer Jason Leigh'],[2005],[2013],1.0,2.0,['Noah Baumbach'],1.0,['Jennifer Jason Leigh'],1.0,6.0,,"Hollywood ,  California , U.S.","New York City ,  New York ,  United States","Hollywood ,  California , U.S.","New York City ,  New York ,  United States",9q59x9j,,1.0,8.0
999,999,999,Bethany Joy Lenz,1981-04-02,Michael Galeotti  ( m.  2005–2012),1,,"Actress ,  singer-songwriter ,  screenwriter ,  jewelry designer","Hollywood, Florida , U.S.",,,,,,,38.013100885028436,,['Michael Galeotti'],[2005],,,,,1.0,,['Michael Galeotti'],1.0,,,1.0,,"Hollywood, Florida , U.S.",,"Hollywood, Florida , U.S.",,dr2t8sg,,3.0,
1000,1000,1000,Kay Lenz,1953-03-04,David Cassidy ( m.  1977;  div.  1983),,,Actress,"Los Angeles ,  California , U.S.",1950-04-12,"Manhattan, New York City , U.S.","
 Actor 
 singer 
 songwriter 
 musician 
",Kay Lenz ( m.  1977;  div.  1983) Meryl Tanz ( m.  1984;  div.   1985 ) Sue Shifrin ( m.  1991;  div.  2016),"2, including Katie Cassidy",2.8939677063868525,66.09307514870257,68.98704285508943,['David Cassidy'],[1977],[1983],"['Kay Lenz', 'Meryl Tanz', 'Sue Shifrin']","[1977, 1984, 1991]","[1983, 1985, 2016]",,2.0,['David Cassidy'],1.0,"['Kay Lenz', 'Meryl Tanz', 'Sue Shifrin']",3.0,2.0,,"Los Angeles ,  California , U.S.","Manhattan, New York City , U.S.","Los Angeles ,  California , U.S.","Manhattan, New York City , U.S.",9zx9bbu,,2.0,3.0
1001,1001,1001,Melissa Leo,1960-09-14,,1,,Actress,"Manhattan , New York, U.S.",,,,,,,58.56109297247719,,,,,,,,1.0,,,,,,1.0,,"Manhattan , New York, U.S.",,"Manhattan , New York, U.S.",,wm6jbje,,8.0,
1002,1002,1002,Téa Leoni,1966-02-25,Neil Joseph Tardio Jr. ( m.  1991;  div.  1995) David Duchovny ( m.  1997;  div.  2014),2,,Actress,"New York City , New York, U.S.",,,,,,,53.11265802857006,,"['Neil Joseph Tardio Jr', 'David Duchovny']","[1991, 1997]","[1995, 2014]",,,,2.0,,"['Neil Joseph Tardio Jr', 'David Duchovny']",2.0,,,2.0,,"New York City , New York, U.S.",,"New York City , New York, U.S.",,dr5regw,,2.0,
1003,1003,1003,Joan Leslie,1925-01-26,Dr. William G. Caldwell ( m.  1950; died 2000),2,,"Actress, dancer, vaudevillian","Detroit, Michigan , U.S.",,,,,,,94.19495266843262,,['Dr William G Caldwell'],[1950],,,,,2.0,,['Dr William G Caldwell'],1.0,,,4.0,,"Detroit, Michigan , U.S.",,"Detroit, Michigan , U.S.",,dr5regw,,1.0,
1004,1004,1004,Margarita Levieva,1980-02-09,,,,Actress,"Leningrad ,  Russian SFSR ,  Soviet Union",,,,,,,39.157546013949634,,,,,,,,,,,,,,1.0,,"Leningrad ,  Russian SFSR ,  Soviet Union",,"Leningrad ,  Russian SFSR ,  Soviet Union",,drt2zp2,,1.0,
1005,1005,1005,Jenifer Lewis,,,1,Kinloch High SchoolWebster University,"Actress, singer, activist","St. Louis, Missouri , U.S.",,,,,,,,,,,,,,,1.0,,,,,,2.0,,"St. Louis, Missouri , U.S.",,"St. Louis, Missouri , U.S.",,dhyj3h4,,,
1006,1006,1006,Juliette Lewis,1973-06-21,Steve Berra ( m.  1999;  div.  2003),,,"
 Actress 
 singer 
","Los Angeles ,  California , U.S.",1973-05-10,"St. Louis, Missouri ,  U.S.","Skateboarder ,  film director ,  screenwriter ,  actor",Juliette Lewis  ( m.  1999–2003),2,0.11499209429351732,45.79423259888978,45.9092246931833,['Steve Berra'],[1999],[2003],['Juliette Lewis'],[1999],,,2.0,['Steve Berra'],1.0,['Juliette Lewis'],1.0,4.0,,"Los Angeles ,  California , U.S.","St. Louis, Missouri ,  U.S.","Los Angeles ,  California , U.S.","St. Louis, Missouri ,  U.S.",dr5rmm5,,6.0,4.0
1007,1007,1007,Vicki Lewis,1960-03-17,Philip Allen ( m.  2008),,,"Actress, singer","Cincinnati, Ohio , U.S.",,,,,,,59.05665414074211,,['Philip Allen'],[2008],,,,,,,['Philip Allen'],1.0,,,4.0,,"Cincinnati, Ohio , U.S.",,"Cincinnati, Ohio , U.S.",,dr5x8y2,,2.0,
1008,1008,1008,Jennifer Lien,1974-08-24,Phil Hwang,1,Professional Children's School,Actress,"Palos Heights, Illinois , U.S.",,,,,,,44.619670492891714,,,,,,,,1.0,,,,,,6.0,,"Palos Heights, Illinois , U.S.",,"Palos Heights, Illinois , U.S.",,9q5ctr1,,8.0,
1009,1009,1009,Judith Light,1949-02-09,Robert Desiderio  ( m.  1985),,Carnegie Mellon University (BFA),"Actress, producer","Trenton, New Jersey , U.S.",1951-09-09,"Manhattan ,  New York City , U.S.",,Judith Light  ( m.  1985),,-2.5791084005831744,70.15612914707351,67.57702074649035,['Robert Desiderio'],[1985],,['Judith Light'],[1985],,,,['Robert Desiderio'],1.0,['Judith Light'],1.0,1.0,,"Trenton, New Jersey , U.S.","Manhattan ,  New York City , U.S.","Trenton, New Jersey , U.S.","Manhattan ,  New York City , U.S.",dqcj675,,1.0,8.0
1010,1010,1010,Morgan Lily,2000-04-11,,,,"Actress, model","Santa Monica ,  California , U.S.",,,,,,,18.9873850934653,,,,,,,,,,,,,,1.0,,"Santa Monica ,  California , U.S.",,"Santa Monica ,  California , U.S.",,dr4ufcc,,3.0,
1011,1011,1011,Riki Lindhome,1979-03-05,,,,"Actress, musician, comedian","Coudersport, Pennsylvania , U.S.",,,,,,,40.09117230333272,,,,,,,,,,,,,,2.0,,"Coudersport, Pennsylvania , U.S.",,"Coudersport, Pennsylvania , U.S.",,dn4mx9k,,2.0,
1012,1012,1012,Margaret Lindsay,1910-09-19,Mary McCarty (died 1980),,,,"Dubuque , Iowa, US",,,,,,,108.54979910607337,,,,,,,,,,,,,,3.0,,"Dubuque , Iowa, US",,"Dubuque , Iowa, US",,9q5ctr1,,8.0,
1013,1013,1013,Bai Ling,1966-10-10,,,,Actress,"Chengdu ,  Sichuan , China",,,,,,,52.49115313798367,,,,,,,,,,,,,,3.0,,"Chengdu ,  Sichuan , China",,"Chengdu ,  Sichuan , China",,dr5regw,,9.0,
1014,1014,1014,Laura Linney,1964-02-05,David Adkins ( m.  1995;  div.  2000) Marc Schauer ( m.  2009),1,Brown University (BA)Juilliard School (GrDip),"
 Actress 
 singer 
","New York City , U.S.",,"Easton, Maryland , U.S.","Actor, playwright",Laura Linney ( m.  1995;  div.  2000),,,55.168826190818436,,"['David Adkins', 'Marc Schauer']","[1995, 2009]",[2000],['Laura Linney'],[1995],[2000],1.0,,"['David Adkins', 'Marc Schauer']",2.0,['Laura Linney'],1.0,1.0,,"New York City , U.S.","Easton, Maryland , U.S.","New York City , U.S.","Easton, Maryland , U.S.",9qj07yw,,1.0,
1015,1015,1015,Peggy Lipton,1946-08-30,Quincy Jones ( m.  1974;  div.  1990),Kidada Jones Rashida Jones,Professional Children's School,Actress model,"New York City, New York , U.S.",1933-03-14,"Chicago, Illinois , U.S.",Record producer multi-instrumentalist conductor arranger record executive,Jeri Caldwell ( m.  1957;  div.  1966) Ulla Andersson ( m.  1967;  div.  1974) Peggy Lipton ( m.  1974;  div.  1990),"7 (including Quincy, Kidada, Rashida, and Kenya)",13.462288753362492,72.60381801132125,86.06610676468374,['Quincy Jones'],[1974],[1990],"['Jeri Caldwell', 'Ulla Andersson', 'Peggy Lipton']","[1957, 1967, 1974]","[1966, 1974, 1990]",,7.0,['Quincy Jones'],1.0,"['Jeri Caldwell', 'Ulla Andersson', 'Peggy Lipton']",3.0,4.0,,"New York City, New York , U.S.","Chicago, Illinois , U.S.","New York City, New York , U.S.","Chicago, Illinois , U.S.",dre8u80,,8.0,2.0
1016,1016,1016,Peyton List,1986-08-08,,,,"Actress, model","Boston ,  Massachusetts , U.S.",,,,,,,32.66323059337289,,,,,,,,,,,,,,1.0,,"Boston ,  Massachusetts , U.S.",,"Boston ,  Massachusetts , U.S.",,dp73ww7,,7.0,
1017,1017,1017,Peyton List,1998-04-06,,,,"
 Actress 
 model 
","Florida ,  U.S.",,,,,,,21.00248465060884,,,,,,,,,,,,,,3.0,,"Florida ,  U.S.",,"Florida ,  U.S.",,2svexdx,,3.0,
1018,1018,1018,Zoe Lister-Jones,1982-09-01,Daryl Wein  ( m.  2013),,,"Actress, producer, director, writer","Brooklyn ,  New York City ,  New York , U.S.",1983-12-23,"Los Angeles, California","Filmmaker, actor",Zoe Lister-Jones  (m. 2013),,-1.3087195493405066,36.59760296241538,35.288883413074885,['Daryl Wein'],[2013],,['Zoe Lister Jones'],[2013],,,,['Daryl Wein'],1.0,['Zoe Lister Jones'],1.0,2.0,,"Brooklyn ,  New York City ,  New York , U.S.","Los Angeles, California","Brooklyn ,  New York City ,  New York , U.S.","Los Angeles, California",9q5ctr1,,8.0,0.0
1019,1019,1019,Lucy Liu,1968-12-02,,1,Stuyvesant High School[1],"Actress, voice actress, director, artist","Queens ,  New York City , U.S.",,,,,,,50.34463404450468,,,,,,,,1.0,,,,,,1.0,,"Queens ,  New York City , U.S.",,"Queens ,  New York City , U.S.",,dr5rmm5,,11.0,
1020,1020,1020,Blake Lively,1987-08-25,Ryan Reynolds  ( m.  2012),2,,Actress,"Los Angeles ,  California , U.S.",1976-10-23,"Vancouver ,  British Columbia , Canada","
 Actor 
 comedian 
 producer 
 screenwriter 
",Scarlett Johansson ( m.  2008;  div.  2011) Blake Lively  ( m.  2012),2,10.836635933660514,31.617350116703285,42.453986050363795,['Ryan Reynolds'],[2012],,"['Scarlett Johansson', 'Blake Lively']","[2008, 2012]",[2011],2.0,2.0,['Ryan Reynolds'],1.0,"['Scarlett Johansson', 'Blake Lively']",2.0,2.0,,"Los Angeles ,  California , U.S.","Vancouver ,  British Columbia , Canada","Los Angeles ,  California , U.S.","Vancouver ,  British Columbia , Canada",dp73ww7,,8.0,10.0
1021,1021,1021,Sabrina Jane Lloyd,1970-11-20,Ross Smith ( m.  1997),,,Actress,"Fairfax County, Virginia , U.S.",,,,,,,48.37881681348693,,['Ross Smith'],[1997],,,,,,,['Ross Smith'],1.0,,,1.0,,"Fairfax County, Virginia , U.S.",,"Fairfax County, Virginia , U.S.",,9ufwpsy,,10.0,
1022,1022,1022,Amy Locane,1971-12-19,Mark Bovenizer ( m.  2008;  div.  2017),2,,Actress,"Trenton, New Jersey",,,,,,,47.30008145273346,,['Mark Bovenizer'],[2008],[2017],,,,2.0,,['Mark Bovenizer'],1.0,,,3.0,,"Trenton, New Jersey",,"Trenton, New Jersey",,dr72r5t,,11.0,
1023,1023,1023,Sondra Locke,1944-05-28,Gordon Anderson ( m.  1967),,,"
 Actress 
 director 
 singer 
 model 
 author 
","Madison County ,  Alabama , U.S.",,,,,,,74.85985338507976,,['Gordon Anderson'],[1967],,,,,,,['Gordon Anderson'],1.0,,,1.0,,"Madison County ,  Alabama , U.S.",,"Madison County ,  Alabama , U.S.",,dpnttjh,,5.0,
1024,1024,1024,Heather Locklear,1961-09-25,Tommy Lee  ( m.  1986–1993) Richie Sambora  ( m.  1994–2007),1,,Actress,"Los Angeles ,  California , U.S.",1962-10-03,"Athens , Greece","
 Musician 
 songwriter 
 drummer 
 DJ 
",Elaine Starchuk ( m.  1984;  div.  1985) Heather Locklear ( m.  1986;  div.  1993) Pamela Anderson ( m.  1995;  div.  1998) Brittany Furlan  ( m.  2019),2,-1.0212393136067133,57.53163993784951,56.51040062424279,"['Tommy Lee', 'Richie Sambora']","[1986, 1994]",,"['Elaine Starchuk', 'Heather Locklear', 'Pamela Anderson', 'Brittany Furlan']","[1984, 1986, 1995, 2019]","[1985, 1993, 1998]",1.0,2.0,"['Tommy Lee', 'Richie Sambora']",2.0,"['Elaine Starchuk', 'Heather Locklear', 'Pamela Anderson', 'Brittany Furlan']",4.0,4.0,,"Los Angeles ,  California , U.S.","Athens , Greece","Los Angeles ,  California , U.S.","Athens , Greece",dhwfx1y,,9.0,9.0
1025,1025,1025,Lindsay Lohan,1986-07-02,,,,"
 Actress 
 businesswoman 
 producer 
 singer 
 fashion designer 
","New York City , U.S.",,,,,,,32.76453315263147,,,,,,,,,,,,,,2.0,,"New York City , U.S.",,"New York City , U.S.",,wecnvzp,,6.0,
1026,1026,1026,Alison Lohman,1979-09-18,Mark Neveldine  ( m.  2009),2,,Actress,"Palm Springs ,  California , U.S.",1973-05-11,"Watertown, New York , United States","Film director, film producer, screenwriter,  camera operator",Alison Lohman  ( m.  2009),2,6.354682163220327,39.551804622955984,45.90648678617631,['Mark Neveldine'],[2009],,['Alison Lohman'],[2009],,2.0,2.0,['Mark Neveldine'],1.0,['Alison Lohman'],1.0,3.0,,"Palm Springs ,  California , U.S.","Watertown, New York , United States","Palm Springs ,  California , U.S.","Watertown, New York , United States",9mudjgt,,8.0,4.0
1027,1027,1027,Kristanna Loken,1979-10-08,Noah Danby ( m.  2008;  div.  2009),1,,"Actress, model","Ghent, New York ,  U.S.",1974-04-24,"Guelph ,  Ontario ,  Canada","Actor, model",Kristanna Loken  (2008–2009),,5.456648664928097,39.49704648281621,44.95369514774431,['Noah Danby'],[2008],[2009],,,,1.0,,['Noah Danby'],1.0,,,3.0,,"Ghent, New York ,  U.S.","Guelph ,  Ontario ,  Canada","Ghent, New York ,  U.S.","Guelph ,  Ontario ,  Canada",dr5x8y2,,9.0,4.0
1028,1028,1028,Carole Lombard,1908-10-06,William Powell ( m.  1931;  div.  1933) Clark Gable  ( m.  1939),,,Actress,"Fort Wayne, Indiana , U.S.",1892-07-29,"Pittsburgh, Pennsylvania , U.S.",Actor,Eileen Wilson ( m.  1915;  div.  1930) Carole Lombard ( m.  1931;  div.  1933) Diana Lewis  ( m.  1940),William David Powell,16.18650622531606,110.50192680205616,126.68843302737223,"['William Powell', 'Clark Gable']","[1931, 1939]",[1933],"['Eileen Wilson', 'Carole Lombard', 'Diana Lewis']","[1915, 1931, 1940]","[1930, 1933]",,,"['William Powell', 'Clark Gable']",2.0,"['Eileen Wilson', 'Carole Lombard', 'Diana Lewis']",3.0,7.0,,"Fort Wayne, Indiana , U.S.","Pittsburgh, Pennsylvania , U.S.","Fort Wayne, Indiana , U.S.","Pittsburgh, Pennsylvania , U.S.",dr5regw,,9.0,7.0
1029,1029,1029,Karina Lombard,1969-01-21,None,None,,"Actress, Model","Tahiti ,  French Polynesia",,,,,,,50.20773869415525,,,,,,,,,,,,,,1.0,,"Tahiti ,  French Polynesia",,"Tahiti ,  French Polynesia",,9q5ctr1,,1.0,
1030,1030,1030,Lauren London,1984-12-05,"
 Lil Wayne  (2009) 
 Nipsey Hussle (2013–2019; his death) 
",2,,Actress model television personality,"Los Angeles County ,  California , U.S.",,,,,,,34.336091774642874,,,,,,,,2.0,,,,,,3.0,,"Los Angeles County ,  California , U.S.",,"Los Angeles County ,  California , U.S.",,9whpt4g,,11.0,
1031,1031,1031,Nia Long,1970-10-30,Massai  Dorsey (1999-2001; ex-fiancé)   Ime Udoka  (2010-present; fiancé),2,,Actress,"Brooklyn, New York , U.S.",,,,,,,48.43631286063369,,,,,,,,2.0,,,,,,3.0,,"Brooklyn, New York , U.S.",,"Brooklyn, New York , U.S.",,9txqj0r,,10.0,
1032,1032,1032,Shelley Long,1949-08-23,,1,,"Actress, comedian","Fort Wayne, Indiana , U.S.",,,,,,,69.62223728071075,,,,,,,,1.0,,,,,,1.0,,"Fort Wayne, Indiana , U.S.",,"Fort Wayne, Indiana , U.S.",,9q8yyk8,,8.0,
1033,1033,1033,Eva Longoria,1975-03-15,Tyler Christopher ( m.  2002;  div.  2004) Tony Parker ( m.   2007 ;  div.   2011 ) José Antonio Bastón ( m.   2016 ),1,,Actress producer restaurateur activist,"Corpus Christi, Texas , U.S.",1972-11-11,"Joliet ,  Illinois ,  U.S.",Actor,Eva Longoria ( m.  2002;  div.  2004) Brienne Pedigo  ( m.  2008),2,2.338172583968185,44.06387537047304,46.40204795444122,"['Tyler Christopher', 'Tony Parker', 'José Antonio Bastón']","[2002, 2007, 2016]","[2004, 2011]","['Eva Longoria', 'Brienne Pedigo']","[2002, 2008]",[2004],1.0,2.0,"['Tyler Christopher', 'Tony Parker', 'José Antonio Bastón']",3.0,"['Eva Longoria', 'Brienne Pedigo']",2.0,3.0,,"Corpus Christi, Texas , U.S.","Joliet ,  Illinois ,  U.S.","Corpus Christi, Texas , U.S.","Joliet ,  Illinois ,  U.S.",dr7b3pv,,2.0,10.0
1034,1034,1034,Jennifer Lopez,1969-07-24,"
 Ojani Noa ( m.  1997;  div.  1998) 
 Cris Judd ( m.  2001;  div.  2003) 
 Marc Anthony ( m.  2004;  div.  2014) 
",2,,Singer actress dancer producer,"The Bronx ,  New York City , U.S.",,,,,,,49.70396380486937,,"['Ojani Noa', 'Cris Judd', 'Marc Anthony']","[1997, 2001, 2004]","[1998, 2003, 2014]",,,,2.0,,"['Ojani Noa', 'Cris Judd', 'Marc Anthony']",3.0,,,1.0,,"The Bronx ,  New York City , U.S.",,"The Bronx ,  New York City , U.S.",,c82343r,,7.0,
1035,1035,1035,Traci Lords,1968-05-07,"
 Brook Yeaton ( m.  1990;  div.  1995) 
 Ryan Granger ( m.  1999;  div.  2000) 
 Jeff Gruenewald ( m.  2002) 
",1,,"
 Actress 
 singer 
 model 
 writer 
 producer 
 director 
","Steubenville, Ohio , U.S.",,,,,,,50.91685660896528,,"['Brook Yeaton', 'Ryan Granger', 'Jeff Gruenewald']","[1990, 1999, 2002]","[1995, 2000]",,,,1.0,,"['Brook Yeaton', 'Ryan Granger', 'Jeff Gruenewald']",3.0,,,1.0,,"Steubenville, Ohio , U.S.",,"Steubenville, Ohio , U.S.",,dr5rmm5,,4.0,
1036,1036,1036,Josie Loren,1987-03-19,Matt Leinart  ( m.   2018 ),,,Actress,"Miami ,  Florida , U.S.",,,,,,,32.05267733081446,,['Matt Leinart'],[2018],,,,,,,['Matt Leinart'],1.0,,,2.0,,"Miami ,  Florida , U.S.",,"Miami ,  Florida , U.S.",,9xj64fk,,2.0,
1037,1037,1037,Joan Lorring,1926-04-17,Martin Sonenberg ( m.  1956; died 2011),,,Actress,Hong Kong,,,,,,,92.97384614331574,,['Martin Sonenberg'],[1956],,,,,,,['Martin Sonenberg'],1.0,,,6.0,,Hong Kong,,Hong Kong,,9q59x9j,,3.0,
1038,1038,1038,Caity Lotz,1986-12-30,,,,"Actress, dancer","San Diego ,  California , U.S.",,,,,,,32.26897198436655,,,,,,,,,,,,,,1.0,,"San Diego ,  California , U.S.",,"San Diego ,  California , U.S.",,9q9jh84,,0.0,
1039,1039,1039,Lori Loughlin,1964-07-28,Michael R. Burns ( m.  1989;  div.  1996) Mossimo Giannulli  ( m.  1997),2; including  Olivia Jade,,"
 Actress 
 Model 
 Producer 
","Queens , New York, U.S.",1958-08-21,"Long Branch, New Jersey , U.S.",Vice Chairman,Lori Loughlin ( m.  1989;  div.  1996) Pell James  ( m.  2006),3,5.9357823911510845,54.69243037160243,60.628212762753506,"['Michael R Burns', 'Mossimo Giannulli']","[1989, 1997]",[1996],"['Lori Loughlin', 'Pell James']","[1989, 2006]",[1996],2.0,3.0,"['Michael R Burns', 'Mossimo Giannulli']",2.0,"['Lori Loughlin', 'Pell James']",2.0,1.0,,"Queens , New York, U.S.","Long Branch, New Jersey , U.S.","Queens , New York, U.S.","Long Branch, New Jersey , U.S.",gcputz1,,7.0,7.0
1040,1040,1040,Tina Louise,1934-02-11,Les Crane ( m.  1966;  div.  1971),Caprice Crane,,"Actress, singer, author","New York City, New York , U.S.",1933-12-03,"New York, New York , U.S.",,Tina Louise ( m.  1966;  div.  1971) Ginger Crane  ( m.  1988),Caprice Crane,0.19165349048919555,85.15164582434957,85.34329931483876,['Les Crane'],[1966],[1971],"['Tina Louise', 'Ginger Crane']","[1966, 1988]",[1971],,,['Les Crane'],1.0,"['Tina Louise', 'Ginger Crane']",2.0,1.0,,"New York City, New York , U.S.","New York, New York , U.S.","New York City, New York , U.S.","New York, New York , U.S.",dr7bejc,,1.0,11.0
1041,1041,1041,Billie Lourd,1992-07-17,,,,Actress,"Los Angeles, California , U.S.",,,,,,,26.721972388207835,,,,,,,,,,,,,,5.0,,"Los Angeles, California , U.S.",,"Los Angeles, California , U.S.",,srq54gr,,6.0,
1042,1042,1042,Demi Lovato,1992-08-20,,,,"
 Singer 
 songwriter 
 actress 
 author 
","Albuquerque, New Mexico , U.S.",,,,,,,26.628883549970226,,,,,,,,,,,,,,3.0,,"Albuquerque, New Mexico , U.S.",,"Albuquerque, New Mexico , U.S.",,9zvxvey,,7.0,
1043,1043,1043,Bessie Love,1898-09-10,William Hawks ( m.  1929;  div.  1936) [3],Patricia (b. 1932) [3],,Actress,"Midland ,  Texas , U.S. [1]",1901-01-29,"Neenah, Wisconsin",Film producer,"
 Bessie Love ( m.  1929;  div.  1936) 
 Virginia Walker 
 Frances Koshland 
",,-2.38471700308699,120.5719487737599,118.18723177067291,['William Hawks'],[1929],[1936],['Bessie Love'],[1929],[1936],,,['William Hawks'],1.0,['Bessie Love'],1.0,1.0,,"Midland ,  Texas , U.S. [1]","Neenah, Wisconsin","Midland ,  Texas , U.S. [1]","Neenah, Wisconsin",dp3tk71,,8.0,1.0
1044,1044,1044,Courtney Love,1964-07-09,James Moreland ( m.  1989; annulled 1989) Kurt Cobain ( m.  1992;  died  1994),Frances Bean Cobain,,Singer musician actress,"San Francisco ,  California , U.S.",,,,,,,54.74445060473521,,"['James Moreland', 'Kurt Cobain']","[1989, 1992]",[1989],,,,,,"['James Moreland', 'Kurt Cobain']",2.0,,,11.0,,"San Francisco ,  California , U.S.",,"San Francisco ,  California , U.S.",,9zvxgw3,,6.0,
1045,1045,1045,Carey Lowell,1961-02-11,John Stember ( m.  1984;  div.  1988)   Griffin Dunne ( m.  1989;  div.  1995) Richard Gere ( m.  2002;  div.  2016),2; including  Hannah Dunne,Bear Creek High School,"Actress, model","Huntington, New York , U.S.",,,,,,,58.15040692142891,,"['John Stember', 'Griffin Dunne', 'Richard Gere']","[1984, 1989, 2002]","[1988, 1995, 2016]",,,,2.0,,"['John Stember', 'Griffin Dunne', 'Richard Gere']",3.0,,,2.0,,"Huntington, New York , U.S.",,"Huntington, New York , U.S.",,dr72h8r,,1.0,
1046,1046,1046,Myrna Loy,1905-08-02,"Arthur Hornblow Jr. ( m.  1936;  div.  1942) John Hertz, Jr. ( m.  1942;  div.  1944) Gene Markey ( m.  1946;  div.  1950) Howland H. Sargeant ( m.  1951;  div.  1960)",,Westlake School for GirlsVenice High School,Actress,"Helena ,  Montana , U.S.",1893-03-15,"New York City ,  New York , United States",Film producer,Juliette Crosby (married 1924)    Myrna Loy  (married 1936–1942)   Leonora Schinasi (married 1945–1976),,12.380815485602033,113.68063683716984,126.06145232277186,"['Arthur Hornblow Jr', 'John Hertz Jr', 'Gene Markey', 'Howland H Sargeant']","[1936, 1942, 1946, 1951]","[1942, 1944, 1950, 1960]",,,,,,"['Arthur Hornblow Jr', 'John Hertz Jr', 'Gene Markey', 'Howland H Sargeant']",4.0,,,2.0,,"Helena ,  Montana , U.S.","New York City ,  New York , United States","Helena ,  Montana , U.S.","New York City ,  New York , United States",dr5rmm5,,7.0,2.0
